name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'../Datasets/UltraSuite/core-uxtd/core/19M/031A_16.wav19M';0.000000;4.161489e+01;1.832923e-02;4.098793e+01;4.162515e+01;4.229049e+01;1.302555e+00;1.525447e+01;1.414693e+00;9.796768e+00;5.104041e+00;2.559686e-01;1.369504e+00;4.467941e-02;4.795482e-02;4.677692e-01;4.230898e-01;2.260658e+00;3.824641e+00;6.669133e+00;3.297899e+00;6.436469e-02;1.608923e+00;4.706491e+00;2.002568e+00;5.268234e+00;1.145816e+00;-4.222003e-01;-2.812113e+01;-1.059297e+01;-2.096366e+00;1.772105e-02;1.252263e+00;8.612568e-01;9.878278e-01;1.222558e+01;2.826300e-01;1.036543e+01;4.911313e-01;2.445461e+01;2.777175e-01;7.640391e+02;1.568842e-01;1.346135e+03;2.010684e-01;-1.509517e+02;-5.492226e-01;1.744881e+03;1.354000e-01;1.124333e+03;3.872751e-01;-1.490195e+02;-5.380531e-01;2.561531e+03;1.212206e-01;1.102005e+03;2.944842e-01;-1.502929e+02;-5.204492e-01;-1.346021e+01;-5.320535e-01;2.004854e+01;3.969163e-01;6.194348e-02;2.069001e-01;-3.084267e-02;-6.088614e-01;2.011878e-01;4.940101e-01;1.447650e+01;6.236189e-01;-8.475346e-01;-8.421709e+00;-1.256221e+01;-1.317781e+00;-4.210914e+01;-3.894020e-01;-2.073256e+00;9.218883e+00;1.773487e-02;1.753055e-02;7.487135e-03;1.052632e+00;1.081081e+00;2.550000e-01;7.500000e-02;6.400000e-01;5.800000e-01;-2.913689e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/031A_16.wav19M';0.000000;3.880553e+01;1.553268e-02;3.837896e+01;3.899220e+01;3.928626e+01;9.073067e-01;1.477917e+01;1.114410e+01;3.991553e+00;5.857611e+00;6.256202e-01;4.634151e-01;3.321675e-01;6.391326e-01;9.002526e-01;5.680851e-01;4.983182e+00;1.900012e+00;3.139159e-01;2.121048e+00;1.094864e-01;5.263174e-01;2.548426e+01;3.204133e-01;-4.580779e+00;-2.937839e+00;-1.589110e+01;-1.160412e+00;-3.492711e+01;-5.846985e-01;1.095711e-02;1.973383e+00;6.605449e-01;1.470534e+00;1.317813e+01;1.870101e-01;2.980300e+00;3.190159e+00;2.507922e+01;2.576076e-01;7.053676e+02;2.702927e-01;1.480295e+03;1.876802e-01;-2.247337e+01;-2.803067e+00;1.591547e+03;1.216574e-01;1.145583e+03;2.283157e-01;-3.018633e+01;-1.630991e+00;2.591064e+03;1.332258e-01;1.095763e+03;2.968209e-01;-3.886989e+01;-1.207417e+00;-1.218758e+01;-3.634425e-01;2.323861e+01;3.038507e-01;8.765468e-02;1.623288e-01;-2.889397e-02;-5.646094e-01;1.134669e-01;5.117079e-01;2.655261e+01;2.634293e-01;-6.202390e+00;-2.030262e+00;-1.669964e+01;-1.096134e+00;-3.793180e+01;-5.057355e-01;-1.411844e+01;2.366491e+01;3.980188e-02;6.502188e-03;6.206851e-02;3.488372e+00;2.531646e+00;3.500000e-01;1.700000e-01;2.500000e-02;5.000000e-03;-2.627250e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/031A_16.wav19M';0.000000;3.814927e+01;1.569897e-02;3.763204e+01;3.797656e+01;3.862698e+01;9.949379e-01;5.805970e+00;0;-6.055565e+00;7.037027e+00;4.354394e-01;5.855772e-01;2.009974e-01;4.190536e-01;7.063610e-01;5.053636e-01;4.507634e+00;2.682937e+00;1.670511e+00;3.102566e-01;7.178391e-02;9.496864e-01;1.489685e+01;9.259774e-01;5.250766e+00;2.010154e+00;1.159829e+01;6.912033e-01;-3.007609e+01;-8.843644e-01;1.002789e-02;1.220728e+00;4.139794e-01;8.542390e-01;1.302430e+01;1.733266e-01;1.398087e+01;2.577610e-01;2.259331e+01;1.946826e-01;7.628193e+02;1.838353e-01;1.250529e+03;2.146858e-01;-5.046704e+01;-1.543370e+00;1.908553e+03;1.089142e-01;8.640739e+02;3.340138e-01;-5.953618e+01;-1.170249e+00;2.700515e+03;5.949346e-02;1.065150e+03;2.084262e-01;-5.610637e+01;-1.280007e+00;-1.666158e+01;-4.184618e-01;2.244868e+01;3.145617e-01;9.090899e-02;2.045580e-01;-3.525298e-02;-4.101635e-01;8.549350e-02;8.522165e-01;2.095827e+01;4.090533e-01;6.501735e+00;1.411247e+00;1.475462e+01;2.565178e-01;-4.076641e+01;-5.495468e-01;5.187446e+00;3.542906e+00;5.854020e-02;2.246299e-03;4.600922e-02;2.469136e+00;1.333333e+00;5.900000e-01;0;1.400000e-01;0;-2.803885e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/031A_16.wav19M';0.000000;3.742007e+01;4.373910e-02;3.599467e+01;3.660906e+01;3.971017e+01;3.715500e+00;1.095151e+01;2.499685e-01;9.246509e+00;7.436591e+00;3.534597e-01;7.801030e-01;1.445827e-01;2.553424e-01;6.100320e-01;4.654493e-01;2.160113e+00;2.002428e+00;3.804905e+00;1.577549e-01;1.028287e-01;1.074519e+00;1.347220e+01;1.590500e+00;1.040333e+01;1.023146e+00;1.331443e+00;9.380116e+00;-2.825707e+01;-7.037445e-01;1.710706e-02;8.845055e-01;6.743229e-01;8.253399e-01;1.146841e+01;1.918419e-01;8.231005e+00;1.341334e+00;3.240805e+01;3.393430e-01;7.226271e+02;2.212446e-01;1.474304e+03;2.291794e-01;-7.132484e+01;-1.262063e+00;1.667354e+03;1.690183e-01;1.161681e+03;2.309643e-01;-7.564893e+01;-1.049129e+00;2.560619e+03;8.155758e-02;1.116084e+03;3.010332e-01;-8.075740e+01;-9.431834e-01;-1.916949e+01;-3.826703e-01;2.713099e+01;2.610366e-01;7.995286e-02;1.189958e-01;-3.012588e-02;-5.894373e-01;1.407528e-01;8.541315e-01;2.616183e+01;3.107590e-01;8.731143e+00;1.419866e+00;-1.776389e+00;-7.952985e+00;-3.693578e+01;-5.064870e-01;1.454414e+01;-1.235608e+01;2.777622e-02;1.097491e-02;4.096969e-02;2.941176e+00;1.612903e+00;4.300000e-01;0;1.700000e-01;0;-2.946997e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/032A_16.wav19M';0.000000;4.030916e+01;7.009524e-02;3.923758e+01;4.124450e+01;4.209494e+01;2.857357e+00;3.970368e+01;0;-6.687382e+00;0;2.838429e-01;1.407601e+00;4.465847e-02;5.357566e-02;5.877680e-01;5.431095e-01;4.958469e+00;4.087820e+00;-7.132529e-01;3.185115e+00;5.078052e-02;1.624050e+00;6.162117e+00;1.940753e+00;2.062237e+00;5.287928e+00;3.495445e+00;1.767689e+00;-1.053535e+01;-2.371788e+00;3.406477e-02;3.021361e+00;6.280278e-01;1.284666e+00;1.271844e+01;2.118798e-01;1.027025e+01;6.765793e-01;1.869266e+01;4.267895e-01;7.526891e+02;2.031349e-01;1.215961e+03;1.282091e-01;-1.511094e+02;-5.591221e-01;1.785626e+03;1.398908e-01;9.799810e+02;2.058994e-01;-1.467690e+02;-5.632433e-01;2.573905e+03;6.673633e-02;9.999266e+02;2.154522e-01;-1.459170e+02;-5.760777e-01;-1.290076e+01;-3.276471e-01;1.792098e+01;4.742010e-01;6.767374e-02;2.548071e-01;-3.810680e-02;-2.884608e-01;1.629806e-01;4.748621e-01;2.168475e+01;5.649913e-01;-1.154488e+01;-1.008037e+00;-3.322535e-01;-2.820942e+01;-4.429160e+01;-4.870038e-01;-2.520987e+00;8.927464e+00;1.440768e-02;1.650771e-02;4.203713e-03;1.219512e+00;6.289309e-01;4.600000e-01;0;5.500000e-01;4.900000e-01;-2.952963e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/032A_16.wav19M';0.000000;4.017452e+01;1.044610e-02;3.971912e+01;4.019804e+01;4.060411e+01;8.849831e-01;1.384680e+01;0;6.677055e-02;1.445681e+01;4.504564e-01;1.028025e+00;1.030472e-01;1.237638e-01;1.080809e+00;9.777621e-01;2.815284e+00;0;-1.082725e+01;0;1.758975e-01;1.334326e+00;9.651291e+00;1.101243e+00;-3.417391e+00;-2.749232e+00;-1.362161e+01;-1.209698e+00;-2.499076e+01;-7.490762e-01;3.714641e-02;1.223763e+00;1.539243e+00;1.214094e+00;9.536255e+00;4.601209e-01;-5.206663e+00;-1.332835e+00;2.749538e+01;1.140779e-01;8.155063e+02;6.371637e-02;1.431573e+03;7.438612e-02;-1.252579e+02;-7.719515e-01;1.728578e+03;4.722065e-02;1.063199e+03;6.791895e-02;-1.287792e+02;-6.963580e-01;2.668651e+03;7.582328e-02;1.421434e+03;4.950000e-01;-1.347751e+02;-6.102852e-01;-1.001090e+01;-4.336165e-01;2.095780e+01;3.641546e-01;6.221501e-02;2.385862e-01;-2.222152e-02;-7.919695e-01;3.277194e-01;6.494979e-01;1.893748e+01;3.985707e-01;-1.043315e+01;-8.008990e-01;-2.155656e+01;-6.826348e-01;-4.197793e+01;-3.361883e-01;-1.605541e+00;8.214575e+00;5.117289e-02;-4.674834e-03;6.715205e-02;1.818182e+00;2.083333e+00;1.700000e-01;0;2.700000e-01;0;-2.521556e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/032A_16.wav19M';0.000000;3.843455e+01;1.237077e-02;3.815150e+01;3.850828e+01;3.882426e+01;6.727562e-01;9.246664e+00;8.465576e-01;1.224274e+01;6.477127e+00;7.084185e-01;5.291802e-01;3.502689e-01;6.395384e-01;1.124923e+00;7.746538e-01;4.489705e+00;5.581546e-02;-7.565089e-01;2.981830e+00;1.357625e-01;5.897815e-01;1.980129e+01;5.969928e-01;-1.639253e+01;-6.094213e-01;-8.648678e+00;-1.292551e+00;-2.481251e+01;-6.571695e-01;1.158417e-02;1.366245e+00;8.071262e-01;1.420143e+00;1.214578e+01;1.625934e-01;4.034625e-01;2.890236e+01;1.633904e+01;4.050003e-01;7.505676e+02;1.996101e-01;1.282004e+03;8.860303e-02;-2.123544e+01;-3.260976e+00;1.682534e+03;8.688702e-02;1.120090e+03;2.534616e-01;-3.172086e+01;-1.915567e+00;2.495439e+03;5.259829e-02;9.837566e+02;2.218981e-01;-3.628274e+01;-1.611761e+00;-6.521181e+00;-1.130330e+00;1.789237e+01;3.279679e-01;9.137821e-02;1.144616e-01;-2.298584e-02;-4.429178e-01;1.519889e-01;4.702842e-01;2.331880e+01;4.431070e-01;-1.966501e+01;-3.947009e-01;-9.089686e+00;-1.285633e+00;-2.855210e+01;-5.325205e-01;-6.922074e-02;4.806562e+00;4.375607e-02;1.508303e-02;1.141306e-02;3.571429e+00;2;4.300000e-01;0;5.000000e-02;0;-2.594203e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/032A_16.wav19M';0.000000;3.654000e+01;3.471296e-02;3.546926e+01;3.604323e+01;3.799991e+01;2.530647e+00;-4.941305e-01;0;1.026534e+01;0;4.279715e-01;8.119215e-01;1.325701e-01;2.796487e-01;8.424400e-01;7.098699e-01;3.509392e+00;0;-2.003972e+00;0;8.471797e-02;1.189171e+00;1.136291e+01;1.323871e+00;1.792282e+00;1.128377e+01;-1.467369e+00;-1.171346e+01;-1.997165e+01;-7.887342e-01;9.905200e-03;1.422429e+00;5.793844e-01;9.816247e-01;1.151276e+01;1.492745e-01;5.577555e+00;2.499594e+00;2.371154e+01;3.305297e-01;7.845604e+02;1.180178e-01;1.332742e+03;5.725092e-02;-6.069163e+01;-1.474036e+00;1.807895e+03;8.019987e-02;1.242797e+03;3.407097e-01;-6.946667e+01;-1.197490e+00;2.571621e+03;4.033626e-02;1.256128e+03;3.406512e-01;-7.344534e+01;-1.091005e+00;-1.207477e+01;-6.910909e-01;2.190580e+01;2.594737e-01;9.236779e-02;1.564207e-01;-1.617655e-02;-6.784955e-01;1.214869e-01;8.780680e-01;2.082765e+01;2.772193e-01;7.673017e-01;3.212685e+01;-2.636644e+00;-7.675849e+00;-2.952810e+01;-3.466453e-01;6.416753e+00;-1.497416e+00;3.786916e-02;1.420899e-02;9.185157e-03;1.265823e+00;1.369863e+00;5.100000e-01;0;2.000000e-01;0;-2.965341e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/033A_16.wav19M';0.000000;0;0;0;0;0;0;0;0;0;0;8.465599e-02;3.517331e-01;6.383166e-02;7.598238e-02;1.016561e-01;3.782444e-02;1.056819e+00;8.966790e-01;-2.250991e-01;4.673488e-01;7.487048e-03;6.232794e-01;-1.473827e+00;-3.737363e+00;3.376226e+00;1.356475e+00;3.569834e+00;1.385573e+00;-1.509119e+00;-5.297226e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.739255e-01;4.933133e+00;2.434442e-02;1.280499e-02;6.588521e-03;3.076923e+00;0;0;0;5.900000e-01;0;-5.877427e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/033A_16.wav19M';0.000000;3.935419e+01;1.865440e-02;3.857036e+01;3.937312e+01;4.013898e+01;1.568626e+00;1.127677e+01;0;8.978295e+00;1.063845e+01;3.644280e-01;8.884402e-01;7.068901e-02;2.422138e-01;7.721375e-01;7.014485e-01;2.955508e+00;1.631668e-01;9.123480e-02;2.241713e+00;9.783837e-02;1.513489e+00;1.054590e+01;1.890139e+00;5.894234e+00;1.485284e+00;-9.337128e+00;-2.132625e+00;-2.968566e+01;-9.544477e-01;1.309541e-02;1.555049e+00;6.707078e-01;1.252590e+00;1.284236e+01;2.459321e-01;2.884282e+00;1.526057e+00;3.987641e+01;1.468481e-01;5.218010e+02;3.984252e-01;1.699779e+03;1.693579e-01;-1.580000e+02;-4.897909e-01;1.413745e+03;1.641985e-01;1.310664e+03;2.026367e-01;-1.265047e+02;-6.956074e-01;2.314498e+03;1.698992e-01;1.264278e+03;3.970523e-01;-1.334411e+02;-5.923935e-01;-1.681062e+01;-4.953416e-01;2.986609e+01;3.176705e-01;7.907786e-02;2.581893e-01;-4.571973e-02;-4.308068e-01;1.147323e-01;4.885179e-01;2.868210e+01;2.721491e-01;1.271638e+01;5.271798e-01;-2.452988e+01;-5.518454e-01;-5.143494e+01;-4.342909e-01;1.470261e+00;7.341755e+00;4.362195e-02;-4.025913e-03;1.004222e-01;2.409639e+00;1.282051e+00;3.100000e-01;0;4.300000e-01;0;-2.746283e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/033A_16.wav19M';0.000000;3.823602e+01;3.071287e-02;3.710587e+01;3.844626e+01;3.914051e+01;2.034637e+00;3.907556e+01;4.273661e+01;1.354991e+01;5.668380e+00;3.600283e-01;6.527804e-01;9.634355e-02;3.335482e-01;5.702012e-01;4.738576e-01;3.355273e+00;2.445400e+00;3.500854e+00;3.199640e+00;7.868925e-02;8.767911e-01;1.260528e+01;1.537690e+00;6.047571e+00;1.563219e+00;-7.159493e-01;-2.393665e+01;-2.523653e+01;-7.587538e-01;1.140428e-02;1.387349e+00;7.049900e-01;1.536673e+00;1.257491e+01;1.863267e-01;5.338040e+00;1.679844e+00;2.751635e+01;2.644694e-01;6.820880e+02;2.418973e-01;1.440912e+03;1.599553e-01;-1.070523e+02;-9.042324e-01;1.612997e+03;1.404268e-01;1.098771e+03;2.587796e-01;-1.024225e+02;-8.768183e-01;2.627390e+03;1.087341e-01;1.082321e+03;3.685206e-01;-1.078249e+02;-7.855644e-01;-1.533442e+01;-3.994792e-01;2.694531e+01;2.969123e-01;8.786403e-02;1.682420e-01;-3.034139e-02;-4.593208e-01;1.100773e-01;6.802675e-01;2.711743e+01;2.501462e-01;2.961669e+00;2.945314e+00;-7.561358e+00;-2.433373e+00;-3.688461e+01;-3.990022e-01;5.117648e+00;-6.928373e-01;2.981808e-02;6.924627e-03;4.432411e-02;2.976191e+00;1.226994e+00;4.300000e-01;1.400000e-01;3.650000e-01;3.150000e-01;-3.035606e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/034A_16.wav19M';0.000000;4.132182e+01;1.421019e-02;4.065446e+01;4.146343e+01;4.190089e+01;1.246429e+00;1.132733e+01;0;3.892496e+00;6.502550e+00;3.136657e-01;1.332488e+00;5.035067e-02;6.029701e-02;5.328639e-01;4.825132e-01;1.774657e+00;4.741347e+00;1.747582e+00;1.427084e-01;6.792233e-02;1.636623e+00;3.777554e+00;3.486348e+00;-3.226017e+00;-4.685504e+00;-3.311759e+00;-3.586461e+00;-5.956058e+00;-2.816421e+00;6.870786e-03;8.482811e-01;7.238019e-01;1.280123e+00;1.334363e+01;1.296738e-01;2.230007e+00;4.058980e+00;2.049799e+01;2.942562e-01;8.017985e+02;1.460769e-01;1.320540e+03;1.122308e-01;-1.579069e+02;-5.182050e-01;1.714184e+03;8.372068e-02;1.221914e+03;2.617573e-01;-1.561068e+02;-5.163131e-01;2.483399e+03;6.315067e-02;1.034406e+03;1.735512e-01;-1.585553e+02;-4.802659e-01;-7.081803e+00;-9.458646e-01;1.829215e+01;3.475536e-01;6.554024e-02;2.046841e-01;-1.538311e-02;-9.135620e-01;2.239242e-01;5.168052e-01;2.266740e+01;4.339879e-01;-2.684815e+01;-2.793221e-01;-2.124975e+01;-2.688535e-01;-3.160579e+01;-3.368007e-01;7.628023e-01;6.823773e+00;2.130142e-02;1.729236e-02;1.541483e-02;1.190476e+00;6.172839e-01;3.700000e-01;0;1.230000e+00;0;-2.917407e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/034A_16.wav19M';0.000000;3.970673e+01;2.211637e-02;3.876516e+01;3.986575e+01;4.057055e+01;1.805389e+00;1.024189e+01;0;1.261887e+01;0;2.829812e-01;7.887027e-01;7.063697e-02;2.497874e-01;4.105755e-01;3.399385e-01;6.353088e+00;3.498044e+00;1.304741e+00;1.582515e+00;7.620972e-02;1.152758e+00;-5.321990e+00;-3.444550e+00;7.595458e+00;1.210883e+00;-1.281116e+00;-3.764414e+00;-1.654855e+01;-1.141733e+00;2.667135e-02;1.120944e+00;1.256137e+00;1.027582e+00;1.004508e+01;3.472484e-01;4.743769e+00;1.494385e+00;2.076019e+01;2.041064e-01;8.117409e+02;8.590406e-02;1.181852e+03;8.926391e-02;-1.504426e+02;-5.465174e-01;1.881474e+03;6.163792e-02;8.803373e+02;1.480267e-01;-1.525787e+02;-5.049847e-01;2.640225e+03;5.655034e-02;1.203184e+03;3.242973e-01;-1.531122e+02;-4.976253e-01;-1.172707e+01;-4.789606e-01;1.567819e+01;3.762849e-01;7.357282e-02;2.709554e-01;-3.421541e-02;-6.214159e-01;1.691791e-01;6.657509e-01;1.666494e+01;3.985704e-01;-2.765793e+00;-1.951962e+00;7.700273e-01;6.682673e+00;-3.790853e+01;-4.590398e-01;8.783323e+00;-5.753299e+00;3.387054e-02;1.023956e-02;4.624490e-02;3;2.105263e+00;1.150000e-01;1.500000e-02;2.233333e-01;1.465909e-01;-3.355137e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/034A_16.wav19M';0.000000;3.895849e+01;1.988692e-02;3.814374e+01;3.934908e+01;3.975570e+01;1.611965e+00;7.287584e+00;2.815766e+00;8.961027e+00;3.974265e+00;3.355930e-01;7.091333e-01;1.197328e-01;3.185487e-01;4.435829e-01;3.238501e-01;4.365080e+00;5.276017e-02;1.511667e+00;1.441206e+00;6.152318e-02;9.095232e-01;1.356281e+01;8.543555e-01;8.425821e+00;1.003097e+00;7.398570e+00;1.517892e+00;-2.860549e+01;-6.480778e-01;1.191718e-02;1.580704e+00;8.063690e-01;1.183636e+00;1.273529e+01;2.117637e-01;1.357648e+01;3.996001e-01;2.424887e+01;3.003851e-01;7.669254e+02;1.494267e-01;1.233215e+03;1.324326e-01;-7.273882e+01;-1.173559e+00;1.872830e+03;8.217018e-02;8.677241e+02;3.422654e-01;-7.733033e+01;-1.027521e+00;2.748292e+03;6.985343e-02;9.699416e+02;2.548216e-01;-7.802985e+01;-1.012392e+00;-1.509136e+01;-4.712323e-01;2.036681e+01;4.742817e-01;8.991349e-02;2.119947e-01;-3.402970e-02;-3.240396e-01;7.793000e-02;7.588537e-01;1.890403e+01;4.720646e-01;7.255222e+00;1.294973e+00;8.554073e+00;1.519727e+00;-3.855271e+01;-3.290058e-01;-2.708931e+00;8.127671e+00;4.000648e-02;5.503228e-03;3.045632e-02;3.409091e+00;2.439024e+00;2.750000e-01;5.000000e-03;1.150000e-01;5.500000e-02;-3.226343e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/034A_16.wav19M';0.000000;3.744108e+01;1.701760e-02;3.671469e+01;3.742988e+01;3.809764e+01;1.382950e+00;4.984618e+01;5.985463e+01;1.276513e+01;5.499641e+00;2.788509e-01;7.837558e-01;7.995243e-02;2.042390e-01;4.835680e-01;4.036156e-01;4.444200e+00;1.945121e+00;2.656312e+00;2.111214e+00;6.116378e-02;8.736937e-01;1.717148e+01;6.809272e-01;2.348017e+00;3.348226e+00;-8.263226e+00;-1.883083e+00;-2.268536e+01;-8.643665e-01;1.811850e-02;1.173271e+00;1.113895e+00;1.027054e+00;1.057971e+01;2.780569e-01;-6.246638e+00;-5.584875e-01;2.264664e+01;2.981896e-01;7.325692e+02;2.129219e-01;1.354017e+03;1.663875e-01;-1.089699e+02;-8.888749e-01;1.693538e+03;1.429651e-01;1.108116e+03;2.846309e-01;-1.090183e+02;-8.191892e-01;2.578832e+03;1.396435e-01;1.125185e+03;2.769921e-01;-1.141151e+02;-7.409420e-01;-1.273710e+01;-3.379382e-01;2.423941e+01;3.426149e-01;8.216546e-02;2.713839e-01;-2.856072e-02;-4.179021e-01;8.974728e-02;5.629490e-01;2.440465e+01;3.463653e-01;-1.876506e+00;-4.182774e+00;-1.294405e+01;-1.181750e+00;-3.685331e+01;-3.464301e-01;-5.008473e+00;1.486767e+01;3.734057e-02;2.890311e-03;3.529546e-02;4.504505e+00;2.857143e+00;1.633333e-01;7.930251e-02;1.666667e-01;1.078064e-01;-3.331349e+01
'../Datasets/UltraSuite/core-uxtd/core/19M/035A_16.wav19M';0.000000;4.040466e+01;2.765154e-02;3.912513e+01;4.058009e+01;4.135989e+01;2.234768e+00;1.659705e+01;8.222142e-01;2.978305e+01;1.254397e+01;2.102872e-01;1.426777e+00;4.830353e-02;5.147892e-02;3.147854e-01;2.664818e-01;3.047853e+00;2.277258e+00;7.957506e-01;2.702067e+00;4.639193e-02;1.810810e+00;4.064374e+00;1.549204e+00;6.352273e+00;9.639865e-01;4.942871e+00;9.381710e-01;-1.543783e+01;-1.830420e+00;2.130048e-02;1.033074e+00;8.863169e-01;8.425799e-01;1.079072e+01;3.373818e-01;1.028254e+01;4.711089e-01;2.093368e+01;2.301578e-01;8.237984e+02;1.165053e-01;1.111193e+03;5.625711e-02;-1.564481e+02;-5.196199e-01;2.005247e+03;5.189830e-02;1.068862e+03;3.826361e-01;-1.590601e+02;-4.644667e-01;2.589139e+03;3.721249e-02;1.080883e+03;2.713426e-01;-1.572592e+02;-4.895496e-01;-1.266231e+01;-4.017329e-01;1.820866e+01;2.323984e-01;7.664683e-02;1.928046e-01;-4.580892e-02;-2.333852e-01;1.750040e-01;5.184612e-01;1.309767e+01;4.575635e-01;-3.833838e-01;-1.900828e+01;5.855791e+00;1.011141e+00;-6.425275e+01;-2.050085e-01;-2.996216e+00;9.477998e+00;2.097668e-02;1.420532e-02;6.169823e-03;1.829268e+00;6.289309e-01;3.700000e-01;0;5.950000e-01;5.050000e-01;-3.240139e+01
