name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/013A_16.wav04M';0.000000;4.162709e+01;4.707284e-02;3.964505e+01;4.164380e+01;4.389470e+01;4.249641e+00;0;0;-1.471265e-01;0;1.917630e+00;4.957962e-01;9.446934e-01;2.219073e+00;2.820283e+00;1.875590e+00;1.538803e+01;0;-7.236790e+00;0;6.143164e-01;6.147876e-01;1.056085e+01;7.109457e-01;-2.287707e+01;-8.222173e-01;-7.648457e+00;-1.584390e+00;-2.695086e+01;-5.411132e-01;8.807050e-03;1.104869e+00;7.631389e-01;1.227619e+00;1.126463e+01;1.154362e-01;-1.470065e+00;-4.305935e+00;9.593122e+00;3.452814e-01;8.515718e+02;8.406562e-02;1.270485e+03;8.944862e-02;-3.293549e+01;-2.094331e+00;1.728030e+03;5.522279e-02;1.107715e+03;1.082604e-01;-3.215560e+01;-2.100226e+00;2.641226e+03;6.732467e-02;9.287204e+02;1.123178e-01;-4.182702e+01;-1.521216e+00;2.642130e+00;1.809023e+00;1.374536e+01;4.616371e-01;5.914953e-02;2.072516e-01;8.877926e-03;1.556534e+00;7.662992e-01;3.871200e-01;1.206075e+01;4.458769e-01;-3.090084e+01;-4.209956e-01;-1.336667e+01;-4.986482e-01;-2.925092e+01;-2.107242e-01;-4.756480e+00;1.100050e+01;-1.189580e-02;1.648085e-02;4.632507e-02;1.851852e+00;2.083333e+00;4.000000e-01;0;6.000000e-02;0;-1.506564e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/013A_16.wav04M';0.000000;4.037017e+01;4.312072e-02;3.923947e+01;4.064685e+01;4.176726e+01;2.527790e+00;3.994293e+01;0;-1.674023e+01;0;1.655440e+00;5.726879e-01;6.941034e-01;1.732192e+00;2.732364e+00;2.038261e+00;1.047359e+01;0;-7.727855e+00;0;3.998088e-01;6.700807e-01;1.590156e+01;3.263309e-01;-1.804686e+01;-1.344109e+00;3.973505e+00;4.880620e+00;-3.026725e+01;-3.837855e-01;4.206078e-02;3.699244e+00;4.605856e-01;9.668061e-01;1.211723e+01;1.852875e-01;2.453430e+00;4.501654e+00;8.669312e+00;8.034622e-01;7.529909e+02;1.646739e-01;1.244690e+03;1.384882e-01;-8.589035e+00;-1.562539e+00;1.697643e+03;7.446594e-02;1.025213e+03;3.374030e-01;-1.091931e+01;-1.212463e+00;2.648113e+03;6.600635e-02;8.695439e+02;3.046522e-01;-1.539127e+01;-5.300909e-01;-4.747080e+00;-2.226002e+00;1.584071e+01;4.393944e-01;4.643572e-02;4.910963e-01;-3.058867e-03;-4.647905e+00;4.405155e-01;5.892627e-01;1.552876e+01;3.444325e-01;-2.133366e+01;-1.097952e+00;2.669207e+00;7.506717e+00;-2.841409e+01;-3.806792e-01;0;0;0;0;0;1.724138e+00;1.923077e+00;5.100000e-01;0;0;0;-1.672487e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/013A_16.wav04M';0.000000;4.106465e+01;4.280979e-02;3.937883e+01;4.155542e+01;4.257698e+01;3.198154e+00;6.308764e+00;0;-1.737056e+01;0;1.102260e+00;3.890946e-01;6.272225e-01;1.213833e+00;1.511679e+00;8.844565e-01;3.368359e+00;0;-7.404735e+00;0;2.549115e-01;6.324064e-01;1.947808e+01;5.044909e-01;6.297522e+00;3.200547e+00;1.307289e+01;2.016702e+00;-5.298573e+01;-2.480816e-01;7.749715e-03;9.398182e-01;5.028018e-01;7.357507e-01;1.267272e+01;1.395911e-01;1.651899e+01;8.613087e-01;1.568679e+01;5.185935e-01;8.150024e+02;7.119092e-02;1.179959e+03;1.312427e-01;-1.807423e+01;-8.146224e-01;1.918252e+03;1.154223e-01;1.082515e+03;6.307702e-01;-2.707429e+01;-5.682138e-01;2.729907e+03;5.374990e-02;9.806509e+02;3.513617e-01;-2.472634e+01;-3.049517e-01;-1.169391e+01;-6.710714e-01;1.975319e+01;3.557033e-01;5.119668e-02;3.831928e-01;-2.186220e-02;-5.919541e-01;2.761492e-01;5.875186e-01;1.793681e+01;5.072374e-01;5.716254e+00;3.691381e+00;1.735356e+01;1.392913e+00;-5.437014e+01;-2.383224e-01;0;0;0;0;0;1.639344e+00;1.818182e+00;5.400000e-01;0;0;0;-1.944833e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/014A_16.wav04M';0.000000;4.068399e+01;4.496300e-02;3.869143e+01;4.134874e+01;4.240678e+01;3.715351e+00;7.906743e+00;0;-1.307506e+01;0;1.605625e+00;6.009608e-01;7.205176e-01;1.498923e+00;2.734033e+00;2.013515e+00;9.665881e+00;0;-5.618993e+00;0;4.186431e-01;7.289997e-01;1.338098e+01;4.615206e-01;-1.451249e+01;-1.481093e+00;-7.387270e+00;-2.228312e+00;-2.383120e+01;-7.122777e-01;6.903455e-03;1.081169e+00;3.872561e-01;8.313817e-01;1.286892e+01;1.532506e-01;5.800284e+00;2.210588e+00;1.220166e+01;6.083199e-01;7.921373e+02;1.206300e-01;1.273488e+03;9.513744e-02;-2.111391e+01;-2.367826e+00;1.720664e+03;8.076909e-02;1.014100e+03;1.861570e-01;-2.068098e+01;-2.164103e+00;2.697832e+03;9.381166e-02;9.489203e+02;2.858607e-01;-2.787491e+01;-1.507782e+00;-4.023089e+00;-2.722038e+00;1.753996e+01;3.352354e-01;6.252525e-02;2.841398e-01;-2.255606e-03;-8.256397e+00;4.713758e-01;6.223487e-01;1.341754e+01;4.128740e-01;-1.890747e+01;-1.033031e+00;-1.022165e+01;-1.551550e+00;-2.408205e+01;-6.051806e-01;-7.453465e+00;1.698719e+01;-1.009303e-02;2.546945e-02;4.108899e-03;1.333333e+00;1.449275e+00;6.400000e-01;0;3.000000e-02;0;-1.636612e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/014A_16.wav04M';0.000000;3.685669e+01;1.262780e-01;3.088368e+01;3.885646e+01;4.137094e+01;1.048726e+01;9.107342e+00;1.479788e+01;1.543251e+01;0;1.251843e+00;7.524516e-01;2.759418e-01;9.281451e-01;2.260124e+00;1.984182e+00;-2.542655e+00;4.449224e+00;2.339248e+00;0;3.301639e-01;9.583094e-01;2.361391e+01;4.803591e-01;-1.513029e+01;-1.061708e+00;-6.984250e+00;-1.697901e+00;-9.529919e+00;-1.505928e+00;1.555855e-02;1.537824e+00;6.498607e-01;8.681689e-01;1.017009e+01;3.382766e-01;4.743796e+00;1.774256e+00;1.855375e+01;6.733044e-01;7.891356e+02;1.701297e-01;1.451109e+03;2.088185e-01;-6.758224e+00;-3.855214e+00;1.651870e+03;7.899494e-02;1.165468e+03;2.206422e-01;-6.261939e+00;-4.068712e+00;2.590142e+03;8.032367e-02;1.141275e+03;3.152321e-01;-2.011310e+01;-1.214232e+00;-3.609042e+00;-2.470037e+00;2.358053e+01;4.283495e-01;5.039173e-02;4.256268e-01;6.462496e-03;1.742353e+00;3.326666e-01;9.746640e-01;2.449434e+01;4.583628e-01;-1.686923e+01;-9.052061e-01;-8.559975e+00;-1.293090e+00;-8.161974e+00;-1.550150e+00;-5.946921e+00;1.574970e+01;-2.167665e-02;1.561346e-02;4.803014e-03;9.090909e-01;9.708738e-01;1;0;0;0;-1.825591e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/014A_16.wav04M';0.000000;4.046001e+01;4.341445e-02;3.889792e+01;4.120705e+01;4.188291e+01;2.984985e+00;9.658271e+01;0;-1.120483e+01;0;1.650643e+00;4.193497e-01;1.021293e+00;1.702149e+00;2.411151e+00;1.389858e+00;9.877016e+00;0;-6.596663e+00;0;3.594599e-01;4.514802e-01;2.125506e+01;3.775713e-01;-2.097656e+01;-6.714143e-01;-7.926800e+00;-1.699786e+00;-2.054321e+01;-6.175506e-01;7.753030e-03;1.778319e+00;5.388312e-01;9.081513e-01;1.259246e+01;1.784027e-01;5.545687e+00;2.219845e+00;1.516849e+01;6.573461e-01;7.449789e+02;1.721785e-01;1.329038e+03;1.067084e-01;-2.101454e+00;-2.776600e+00;1.643030e+03;8.344399e-02;1.059522e+03;1.194843e-01;-4.781838e+00;-1.446295e+00;2.610534e+03;7.171281e-02;9.204267e+02;1.213506e-01;-1.633472e+01;-4.772313e-01;-3.391857e+00;-2.288285e+00;1.777601e+01;4.786453e-01;4.418362e-02;4.847411e-01;-7.447675e-03;-2.085312e+00;3.886298e-01;3.878376e-01;2.147336e+01;3.941438e-01;-2.349388e+01;-5.334642e-01;-1.062256e+01;-1.086558e+00;-1.835919e+01;-6.326078e-01;0;0;0;0;0;1.785714e+00;2;4.900000e-01;0;0;0;-1.693030e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/014A_16.wav04M';0.000000;4.080642e+01;5.658146e-02;3.860953e+01;4.073653e+01;4.328959e+01;4.680061e+00;1.065937e+01;4.004394e+00;1.771458e+01;0;1.754631e+00;5.868090e-01;5.059195e-01;2.046519e+00;2.757135e+00;2.251215e+00;2.798571e+00;7.166066e+00;6.477666e+00;0;6.514012e-01;6.259857e-01;1.381440e+01;3.590281e-01;-1.250994e+01;-2.017923e+00;-1.155190e+01;-1.823878e+00;-3.064931e+01;-5.323743e-01;1.351529e-02;1.592591e+00;7.077253e-01;1.050039e+00;1.157883e+01;1.855299e-01;7.352497e-01;8.899429e+00;1.642194e+01;7.240719e-01;8.119396e+02;1.285040e-01;1.327704e+03;8.324810e-02;-1.715499e+01;-3.173444e+00;1.691660e+03;7.800566e-02;1.123375e+03;1.200528e-01;-2.294771e+01;-2.220304e+00;2.665850e+03;7.474030e-02;9.559424e+02;2.066673e-01;-3.096013e+01;-1.529896e+00;-5.485629e-01;-1.731041e+01;1.825479e+01;3.979168e-01;6.269778e-02;3.326355e-01;1.033027e-03;1.920424e+01;7.613642e-01;4.654182e-01;1.363188e+01;3.822884e-01;-1.991757e+01;-1.035420e+00;-1.711017e+01;-1.058405e+00;-3.222160e+01;-4.720683e-01;-1.080013e+01;2.057670e+01;-3.216417e-03;6.242758e-03;6.037820e-03;1.666667e+00;1.851852e+00;4.900000e-01;0;3.000000e-02;0;-1.502878e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/014A_16.wav04M';0.000000;4.046687e+01;4.486928e-02;3.829405e+01;4.086782e+01;4.217676e+01;3.882710e+00;2.766735e+00;1.256531e+01;1.441090e+01;0;1.204915e+00;5.508811e-01;4.296569e-01;1.345962e+00;1.823490e+00;1.393833e+00;2.013394e+00;2.702405e+00;8.189577e+00;0;3.039299e-01;5.920190e-01;1.340894e+01;4.189348e-01;-1.105886e+01;-2.029002e+00;9.140373e+00;8.210616e-01;-3.626106e+01;-4.693047e-01;1.397403e-02;1.589811e+00;6.157985e-01;9.828736e-01;1.208217e+01;1.862843e-01;7.287523e+00;1.669565e+00;1.091190e+01;4.692520e-01;7.925021e+02;1.176150e-01;1.263845e+03;1.336366e-01;-1.525609e+01;-2.676681e+00;1.830279e+03;9.776846e-02;9.400967e+02;1.994553e-01;-2.190780e+01;-1.578770e+00;2.677753e+03;5.939666e-02;1.009246e+03;1.481861e-01;-2.259231e+01;-1.491949e+00;-7.620395e+00;-7.917251e-01;1.060602e+01;7.379341e-01;4.911164e-02;4.109221e-01;-1.723421e-02;-6.733340e-01;3.374373e-01;5.007285e-01;1.355186e+01;3.929621e-01;-1.399136e+01;-1.608948e+00;8.254051e+00;9.230730e-01;-3.982717e+01;-3.779753e-01;-8.478045e+00;1.308945e+01;8.365067e-03;1.579127e-02;5.812997e-03;1.666667e+00;1.851852e+00;5.100000e-01;0;0;0;-2.035699e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/014A_16.wav04M';0.000000;4.003971e+01;4.452068e-02;3.785397e+01;4.056506e+01;4.178347e+01;3.929497e+00;3.939947e+00;0;1.029735e+01;0;1.432756e+00;6.919818e-01;3.343294e-01;1.560687e+00;2.481724e+00;2.147395e+00;1.126082e+01;0;-1.989393e+00;2.869967e+00;3.827324e-01;8.451757e-01;9.732819e+00;7.967579e-01;-1.858684e+01;-1.125000e+00;-4.598399e+00;-4.259860e+00;-1.299046e+01;-1.493402e+00;9.302533e-03;1.074915e+00;5.170425e-01;9.103323e-01;1.136270e+01;2.353991e-01;-3.408834e+00;-1.024585e+00;8.307619e+00;5.486195e-01;8.304750e+02;9.209001e-02;1.214328e+03;1.205445e-01;-6.180016e+01;-1.463731e+00;1.746939e+03;6.010162e-02;1.073261e+03;1.734942e-01;-6.192343e+01;-1.436428e+00;2.665411e+03;4.552448e-02;9.443769e+02;1.165590e-01;-6.820605e+01;-1.240001e+00;4.621385e+00;1.417200e+00;1.615054e+01;3.938167e-01;5.323949e-02;3.733027e-01;8.356538e-03;2.013073e+00;5.561483e-01;4.919501e-01;1.177149e+01;4.867198e-01;-2.920343e+01;-4.665324e-01;-1.512275e+01;-9.675886e-01;-2.053895e+01;-6.099520e-01;2.646006e-01;1.029880e+01;-6.944493e-03;3.796189e-02;4.693266e-02;1.351351e+00;1.470588e+00;4.700000e-01;0;1.900000e-01;0;-1.648366e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/015B_16.wav04M';0.000000;4.095398e+01;5.119380e-02;3.924669e+01;4.137431e+01;4.284844e+01;3.601749e+00;2.239553e+01;0;-2.463920e+01;0;8.121848e-01;7.076154e-01;3.043534e-01;5.389787e-01;1.584133e+00;1.279780e+00;5.307521e+00;2.252767e+00;1.223409e+00;2.517511e+00;2.298713e-01;7.265283e-01;9.466352e+00;1.783185e+00;-5.122555e+00;-3.123821e+00;1.202494e+01;5.831964e-01;-3.005755e+01;-5.599272e-01;1.321640e-02;1.224350e+00;5.236387e-01;6.436313e-01;1.223593e+01;1.990606e-01;1.117207e+01;7.552341e-01;1.583796e+01;5.682582e-01;7.515851e+02;1.936017e-01;1.320966e+03;1.885625e-01;-8.887365e+01;-9.913399e-01;1.729884e+03;8.604314e-02;1.019033e+03;2.383803e-01;-8.402855e+01;-9.866698e-01;2.650846e+03;4.008606e-02;9.557284e+02;1.107325e-01;-8.550053e+01;-9.602073e-01;-1.455967e+01;-6.658644e-01;2.088765e+01;6.380174e-01;6.085429e-02;2.835388e-01;-1.717393e-02;-7.260579e-01;3.231611e-01;4.552443e-01;2.035333e+01;3.897910e-01;-8.998405e+00;-2.052104e+00;1.184016e+01;5.895013e-01;-3.332852e+01;-5.189281e-01;5.805892e+00;-1.688851e+00;3.546558e-02;-3.216644e-03;9.196428e-02;2.564103e+00;1.369863e+00;4.700000e-01;0;1.150000e-01;8.500000e-02;-2.173327e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/016B_16.wav04M';0.000000;4.533988e+01;1.777016e-02;4.479150e+01;4.503483e+01;4.600363e+01;1.212128e+00;9.315286e+00;2.984170e+00;2.971080e+01;2.726659e+01;9.363887e-01;1.146454e+00;4.663225e-02;2.132804e-01;1.701243e+00;1.654611e+00;4.615657e+00;1.031708e+01;3.179397e+00;1.018294e+00;1.840131e-01;1.480192e+00;5.749633e+00;8.334140e-01;-3.996089e+00;-5.872119e+00;5.390445e+00;3.078855e+00;-1.580929e+01;-1.679493e+00;6.743384e-03;2.232904e+00;5.592060e-01;1.866951e+00;1.550634e+01;1.919448e-01;2.052018e+00;6.640418e+00;4.841702e+00;1.494817e+00;7.511230e+02;2.400092e-01;1.303483e+03;1.970733e-01;-1.233384e+02;-7.447084e-01;1.785944e+03;1.491942e-01;1.016175e+03;2.580650e-01;-1.148460e+02;-7.919224e-01;2.561325e+03;6.555443e-02;9.511602e+02;2.785851e-01;-1.145788e+02;-7.883405e-01;-3.893622e+00;-3.066272e+00;1.724662e+01;2.047631e-01;7.436811e-02;3.788510e-01;1.225446e-02;1.674190e+00;3.680732e-01;8.230119e-01;8.310645e+00;5.318483e-01;-1.820042e+01;-1.512494e+00;3.540795e+00;6.276145e+00;-3.841996e+01;-4.471037e-01;-8.550300e+00;1.735637e+01;-1.111679e-02;1.656836e-02;2.200337e-02;8.771930e-01;9.009009e-01;5.150000e-01;5.000000e-03;5.750000e-01;4.750000e-01;-1.554694e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/016B_16.wav04M';0.000000;4.327131e+01;3.672504e-02;4.147447e+01;4.323756e+01;4.496084e+01;3.486370e+00;1.455034e+01;3.939277e+00;8.309898e+00;9.904500e+00;1.122382e+00;5.348560e-01;4.992167e-01;1.282153e+00;1.670710e+00;1.171493e+00;6.259994e+00;3.381446e+00;6.999270e-02;5.102088e+00;3.351585e-01;7.248979e-01;1.694488e+01;3.438119e-01;-9.041149e+00;-2.352888e+00;-1.059553e+01;-2.394022e+00;-2.788257e+01;-5.926688e-01;1.103755e-02;1.566304e+00;5.183024e-01;1.122290e+00;1.406086e+01;1.705781e-01;3.806839e+00;3.192184e+00;1.635457e+01;4.142417e-01;7.794573e+02;1.780479e-01;1.355024e+03;1.494718e-01;-2.673301e+01;-2.040656e+00;1.754325e+03;1.266645e-01;1.202551e+03;3.131529e-01;-3.280045e+01;-1.459759e+00;2.527699e+03;9.080733e-02;1.027406e+03;2.916833e-01;-4.116807e+01;-1.030095e+00;-8.922887e+00;-1.156905e+00;2.381396e+01;2.178576e-01;6.083662e-02;4.049965e-01;2.553819e-03;5.399221e+00;3.700390e-01;6.450706e-01;1.745149e+01;3.118611e-01;-1.064379e+01;-2.013938e+00;-1.205757e+01;-2.175496e+00;-3.134623e+01;-4.483306e-01;-1.344129e+01;2.203711e+01;9.298199e-03;2.099838e-02;1.323235e-02;2.702703e+00;1.904762e+00;4.750000e-01;1.250000e-01;6.000000e-02;0;-1.774662e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/016B_16.wav04M';0.000000;4.360778e+01;4.022593e-02;4.184955e+01;4.329210e+01;4.576208e+01;3.912533e+00;3.044560e+01;1.800758e+01;2.672395e+01;2.984350e+01;1.904984e+00;5.598734e-01;6.359404e-01;2.201008e+00;2.748026e+00;2.112086e+00;9.322582e+00;3.667812e+00;1.125754e+00;7.004875e+00;6.325455e-01;8.565030e-01;1.214346e+01;4.733246e-01;-3.003050e+01;-5.966261e-01;-2.014524e+01;-5.792430e-01;-2.136763e+01;-6.551232e-01;1.209902e-02;1.630096e+00;6.106944e-01;1.136942e+00;1.170985e+01;3.622670e-01;-5.293872e+00;-1.347336e+00;1.308907e+01;6.010587e-01;8.185574e+02;1.221894e-01;1.323648e+03;1.230503e-01;-2.620386e+01;-2.465423e+00;1.694318e+03;6.559433e-02;1.100148e+03;1.147993e-01;-2.517521e+01;-2.439101e+00;2.595832e+03;6.080943e-02;1.151426e+03;3.367960e-01;-3.846127e+01;-1.473214e+00;1.979759e+00;2.583483e+00;1.702009e+01;2.905297e-01;6.479129e-02;3.790913e-01;1.624142e-02;6.380596e-01;7.356638e-01;7.189990e-01;1.252702e+01;4.321301e-01;-3.588219e+01;-3.311320e-01;-2.358971e+01;-3.261822e-01;-2.500434e+01;-4.367590e-01;-9.097336e+00;1.817873e+01;-2.041972e-03;1.682061e-02;2.305694e-02;2.238806e+00;1.562500e+00;5.550000e-01;1.050000e-01;6.500000e-02;3.500000e-02;-1.422540e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/016B_16.wav04M';0.000000;4.243571e+01;4.151550e-02;4.132703e+01;4.304831e+01;4.390010e+01;2.573074e+00;-1.567693e+00;9.995706e+00;9.165083e+00;0;9.240444e-01;5.639459e-01;3.132561e-01;1.075844e+00;1.449078e+00;1.135822e+00;1.508054e+01;5.550736e+00;-3.004558e-01;3.214413e+00;3.732276e-01;8.690601e-01;2.674672e+01;3.690541e-01;8.412447e+00;8.073468e-01;-1.592377e+01;-8.097361e-01;-4.962013e+01;-5.338176e-01;1.122292e-02;9.498681e-01;6.113439e-01;1.440815e+00;1.463148e+01;1.893679e-01;1.463710e+01;2.433140e-01;3.690081e+01;1.610772e-01;7.223964e+02;2.629221e-01;1.417125e+03;1.091074e-01;-4.050133e+01;-1.716230e+00;1.568261e+03;1.074910e-01;1.133126e+03;2.561373e-01;-4.945834e+01;-1.106641e+00;2.849576e+03;1.067339e-01;8.882078e+02;6.802600e-01;-5.983101e+01;-8.369254e-01;-1.815052e+01;-3.225247e-01;3.178479e+01;1.883980e-01;6.071577e-02;3.417238e-01;-2.853198e-02;-5.105863e-01;4.427504e-01;7.161431e-01;2.917210e+01;2.066343e-01;6.823882e+00;9.285716e-01;-1.976685e+01;-4.399311e-01;-5.705288e+01;-3.424714e-01;-1.350426e+01;2.352409e+01;-5.439552e-03;1.533094e-02;8.897252e-03;2.409639e+00;2.564103e+00;3.300000e-01;0;4.000000e-02;2.000000e-02;-1.572735e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/017B_16.wav04M';0.000000;4.329820e+01;2.300056e-02;4.231810e+01;4.297469e+01;4.441163e+01;2.093529e+00;9.681225e-01;0;8.264276e+00;0;1.433463e+00;6.206756e-01;5.703791e-01;1.116299e+00;2.440981e+00;1.870602e+00;1.465373e+01;5.995502e+00;4.835271e+00;7.612484e+00;3.801967e-01;8.876521e-01;5.354340e+00;3.076674e+00;-2.078660e+01;-8.720568e-01;-1.659868e+01;-7.757854e-01;-1.685261e+01;-8.254864e-01;1.221578e-02;1.822139e+00;7.962927e-01;1.520089e+00;1.267253e+01;2.760514e-01;-7.383552e+00;-1.016838e+00;1.384592e+01;5.537423e-01;8.149842e+02;9.492152e-02;1.267533e+03;9.162790e-02;-9.259496e+01;-1.076246e+00;1.678070e+03;5.643832e-02;1.095022e+03;1.817635e-01;-8.723690e+01;-1.113953e+00;2.580228e+03;4.389549e-02;1.018815e+03;2.719302e-01;-9.686480e+01;-9.164566e-01;2.655956e+00;1.841614e+00;1.624936e+01;3.135842e-01;5.981580e-02;2.339976e-01;1.446305e-02;7.557895e-01;4.983558e-01;7.313048e-01;1.300247e+01;4.689434e-01;-3.535561e+01;-3.229511e-01;-2.445027e+01;-3.292614e-01;-2.434952e+01;-3.568197e-01;5.189966e+00;7.057197e+00;3.319618e-02;3.135643e-03;2.326144e-01;3.061225e+00;2.173913e+00;2.500000e-01;2.100000e-01;1.900000e-01;1.100000e-01;-1.714475e+01
'../Datasets/UltraSuite/core-uxssd/core/04M/BL1/017B_16.wav04M';0.000000;4.368866e+01;3.449610e-02;4.227071e+01;4.322339e+01;4.532335e+01;3.052639e+00;1.720256e+01;2.002091e+00;1.366133e+01;7.972933e+00;1.502290e+00;6.780130e-01;3.930928e-01;1.873831e+00;2.545200e+00;2.152107e+00;7.508589e+00;7.508062e-01;2.859741e+00;5.611387e+00;5.117624e-01;7.936050e-01;1.038067e+01;1.085907e+00;-2.098548e+01;-9.168003e-01;-1.876199e+01;-8.316021e-01;-1.946291e+01;-8.632851e-01;9.331061e-03;1.475560e+00;5.492284e-01;1.205326e+00;1.260433e+01;1.366340e-01;-5.622711e+00;-7.435629e-01;1.777053e+01;2.480755e-01;8.642605e+02;8.212328e-02;1.272979e+03;8.827181e-02;-7.048634e+01;-1.357389e+00;1.705939e+03;4.950613e-02;1.123030e+03;2.848015e-01;-7.298000e+01;-1.273948e+00;2.641596e+03;6.060566e-02;1.082663e+03;3.035879e-01;-8.343663e+01;-1.021787e+00;1.157099e+00;3.836554e+00;1.935740e+01;2.341976e-01;6.529506e-02;2.729000e-01;9.342019e-03;1.150521e+00;7.368646e-01;4.315754e-01;1.400672e+01;3.698973e-01;-3.386910e+01;-2.523797e-01;-2.875072e+01;-1.944995e-01;-3.030341e+01;-2.813690e-01;-3.506893e+00;1.298441e+01;9.889212e-03;1.157592e-02;8.992318e-02;2.205882e+00;1.538462e+00;4.100000e-01;9.999999e-02;2.200000e-01;4.000000e-02;-1.576568e+01
