name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength
'../Datasets/UltraSuite/core-uxtd/core/10F/034A_16.wav10F';0.000000;4.040112e+01;2.591271e-01;3.509741e+01;3.522768e+01;4.046451e+01;5.367100e+00;7.968556e-01;0;8.718359e+02;0;2.540385e-01;5.731337e-01;1.148966e-01;2.025278e-01;3.920759e-01;2.771793e-01;3.810926e+00;2.469285e+00;1.839047e+00;3.797126e-01;2.607312e-02;5.524299e-01;1.474498e+00;5.424823e-01;8.115856e+00;6.248851e-01;1.870956e+01;3.977571e-01;3.099176e+01;4.469445e-01;6.350992e+02;2.540352e-01;1.265411e+03;1.583225e-01;-1.615929e+02;-4.566247e-01;1.549354e+03;9.815972e-02;-1.607288e+02;-4.242801e-01;2.684060e+03;2.777869e-02;-1.587629e+02;-4.231543e-01;-1.666045e+01;-1.133186e+00;2.150015e+01;9.277914e-01;5.564360e-02;4.932390e-01;-8.002679e-04;-1.513986e+01;-5.821102e+00;1.176163e+01;3.179397e-02;-8.667825e-03;3.030303e+00;3.278688e+00;6.500000e-02;4.500000e-02;2.100000e-01;1.500000e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/035A_16.wav10F';0.000000;3.572978e+01;1.261458e-02;3.526534e+01;3.566734e+01;3.618268e+01;9.173355e-01;4.639747e+00;0;1.286203e+01;3.283725e-01;1.959290e-01;1.345162e+00;4.515405e-02;5.634041e-02;3.427974e-01;2.976434e-01;3.959577e+00;2.758023e+00;3.032233e+00;3.198699e+00;1.431695e-02;9.425646e-01;9.937794e-01;5.105067e-01;9.408288e+00;2.452065e-01;2.130833e+00;3.467272e+00;2.528887e+01;2.901052e-01;7.800721e+02;9.823538e-02;1.193628e+03;8.953527e-02;-1.619007e+02;-4.834187e-01;1.841434e+03;9.372226e-02;-1.649117e+02;-4.268409e-01;2.686909e+03;3.600958e-02;-1.650777e+02;-4.249065e-01;-1.683005e+01;-2.345836e-01;2.369950e+01;2.658478e-01;7.534280e-02;2.437524e-01;-3.480444e-02;-2.320056e-01;-8.508102e+00;1.697882e+01;-1.111193e-02;1.153031e-02;2.027027e+00;6.993007e-01;2.800000e-01;0;5.600000e-01;4.100000e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/035A_16.wav10F';0.000000;3.438753e+01;2.026436e-02;3.386901e+01;3.409971e+01;3.471301e+01;8.440018e-01;5.472311e+00;0;1.082958e+00;8.800328e+00;4.461778e-01;5.114041e-01;2.420703e-01;3.914855e-01;6.814702e-01;4.393999e-01;2.694376e+00;5.801834e-01;3.080986e+00;3.300882e+00;1.165736e-02;1.125715e+00;9.578176e-01;1.296212e+00;9.147599e+00;3.289966e-01;2.995322e+00;1.884669e+00;2.421485e+01;2.232053e-01;7.947813e+02;9.279142e-02;1.250128e+03;9.987407e-02;-1.105098e+02;-8.833514e-01;1.748931e+03;1.503508e-02;-1.159511e+02;-7.889976e-01;2.690219e+03;2.125797e-02;-1.211805e+02;-7.067766e-01;-1.035530e+01;-6.589381e-01;2.231687e+01;3.558820e-01;5.318517e-02;3.344733e-01;-1.972119e-02;-9.207585e-01;3.828172e+00;2.808489e+00;4.109411e-03;1.419275e-02;3.846154e+00;1.369863e+00;3.200000e-01;0;1.900000e-01;5.000000e-02
'../Datasets/UltraSuite/core-uxtd/core/10F/035A_16.wav10F';0.000000;3.371400e+01;5.135392e-02;3.185740e+01;3.358186e+01;3.574653e+01;3.889126e+00;9.518182e+01;0;8.464369e+00;1.074531e+01;3.400497e-01;5.973305e-01;1.864307e-01;2.719227e-01;5.606925e-01;3.742618e-01;9.787013e-01;1.481922e+00;2.053738e+00;0;2.680877e-02;8.815163e-01;1.606846e+00;8.400659e-01;6.392915e+00;5.791107e-01;8.247184e+00;1.298514e+00;2.235656e+01;2.037672e-01;7.793103e+02;1.115531e-01;1.205735e+03;7.842074e-02;-1.209389e+02;-7.541661e-01;1.835036e+03;8.934117e-02;-1.267399e+02;-6.696957e-01;2.772213e+03;5.117915e-02;-1.276879e+02;-6.527902e-01;-8.663839e+00;-1.039899e+00;2.063471e+01;3.038789e-01;5.351785e-02;3.318368e-01;-1.344839e-02;-1.019666e+00;-4.159796e+00;9.956017e+00;3.078908e-02;-6.950203e-03;1.612903e+00;3.571429e+00;1.050000e-01;4.500000e-02;1.550000e-01;5.000000e-03
'../Datasets/UltraSuite/core-uxtd/core/10F/036A_16.wav10F';0.000000;0;0;0;0;0;0;0;0;0;0;5.462651e-02;1.252374e+00;4.283480e-02;4.380785e-02;4.508741e-02;2.252605e-03;6.571930e-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;-201;0;0;0;-201;0;0;0;0;0;0;0;0;0;-9.750959e+00;1.885963e+01;-2.505382e-02;2.227471e-02;0;0;0;0;7.900000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/10F/036A_16.wav10F';0.000000;4.117944e+01;2.670516e-01;3.465285e+01;3.541079e+01;6.058701e+01;2.593417e+01;1.154507e+02;0;2.099546e+00;0;3.039730e-01;8.217971e-01;6.841359e-02;2.201611e-01;4.990164e-01;4.306028e-01;1.232373e+00;1.823349e+00;2.144586e+00;5.871707e-01;2.241044e-02;6.597325e-01;1.487133e+00;9.184015e-01;7.843444e+00;6.553344e-01;-3.035097e+00;-3.599250e+00;2.845968e+01;9.168168e-01;6.435394e+02;3.099835e-01;1.219147e+03;3.304970e-01;-1.426349e+02;-6.281958e-01;1.454172e+03;1.544987e-01;-1.329437e+02;-6.514027e-01;2.641204e+03;7.803814e-02;-1.323187e+02;-6.194413e-01;-9.798766e+00;-1.782136e+00;2.411192e+01;9.747944e-01;4.623542e-02;9.031623e-01;-2.188026e-02;-9.917613e-01;-3.212928e+00;1.140214e+01;-8.984257e-03;1.272651e-02;2.531646e+00;2.702703e+00;1.350000e-01;7.500000e-02;1.400000e-01;1.275408e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/036A_16.wav10F';0.000000;3.588315e+01;2.354727e-01;3.322453e+01;3.350395e+01;3.464381e+01;1.419273e+00;2.115683e+01;1.438849e+01;3.936272e+03;0;3.538923e-01;5.985999e-01;1.651312e-01;3.232242e-01;5.020362e-01;3.369050e-01;5.411583e+00;2.690748e+00;2.598194e+00;1.507056e+00;1.206959e-02;1.207933e+00;7.237014e-01;1.329443e+00;9.227270e+00;5.646366e-01;2.659877e+00;3.623497e+00;2.560570e+01;6.240520e-01;7.167254e+02;8.984444e-02;1.312567e+03;2.072868e-01;-1.089712e+02;-8.368260e-01;1.735906e+03;1.257237e-01;-1.087750e+02;-7.749673e-01;2.779880e+03;5.959158e-02;-1.093193e+02;-7.492028e-01;-1.482066e+01;-1.022303e+00;2.438902e+01;6.713189e-01;4.561981e-02;5.268919e-01;-1.615155e-02;-9.297223e-01;1.376900e+00;4.651601e+00;2.427554e-02;4.464203e-03;5.185185e+00;3.100775e+00;1.600000e-01;2.367488e-01;1.425000e-01;9.832980e-02
'../Datasets/UltraSuite/core-uxtd/core/10F/037A_16.wav10F';0.000000;3.490089e+01;1.401087e-02;3.452491e+01;3.466778e+01;3.525804e+01;7.331276e-01;-2.580796e+00;0;9.952749e+00;0;2.084990e-01;1.486574e+00;4.442167e-02;4.653007e-02;3.795154e-01;3.350937e-01;4.555288e+00;3.556793e+00;1.949256e+00;3.690129e+00;2.015315e-02;1.263051e+00;9.708462e-01;7.982003e-01;9.497782e+00;2.193182e-01;1.594768e+00;4.033689e-01;2.176557e+01;1.570678e-01;8.634050e+02;4.666736e-02;1.264062e+03;6.007568e-02;-1.701096e+02;-4.180917e-01;1.780388e+03;5.298875e-02;-1.722424e+02;-3.846714e-01;2.633301e+03;5.772553e-02;-1.737166e+02;-3.617970e-01;-3.404534e+00;-1.309837e+00;2.146457e+01;9.463219e-02;6.140639e-02;1.839522e-01;-4.991735e-03;-1.802305e+00;-9.111571e+00;1.852176e+01;-1.127945e-02;1.464067e-02;2.097902e+00;7.246377e-01;2.000000e-01;0;5.750000e-01;4.650000e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/037A_16.wav10F';0.000000;3.385975e+01;1.958785e-02;3.337854e+01;3.367067e+01;3.466437e+01;1.285835e+00;6.142263e+01;4.262328e+01;1.984312e+01;8.435750e+00;2.654476e-01;5.920418e-01;9.640389e-02;2.436758e-01;3.967932e-01;3.003893e-01;3.991427e+00;1.560124e+00;1.669783e+00;9.031010e-01;3.804690e-02;6.474759e-01;2.179288e+00;7.577818e-01;6.243827e+00;4.933285e-01;-3.804202e+00;-7.270378e-01;2.065766e+01;1.581892e-01;7.558519e+02;8.671906e-02;1.153147e+03;1.282923e-01;-1.614075e+02;-4.412542e-01;1.873314e+03;7.089292e-02;-1.646468e+02;-3.966507e-01;2.687269e+03;2.957180e-02;-1.637151e+02;-4.079687e-01;-1.488560e+01;-4.241093e-01;1.823165e+01;3.936860e-01;5.954774e-02;2.062778e-01;-3.974159e-02;-3.107737e-01;-1.792123e+00;7.461271e+00;4.712841e-03;4.475887e-03;4.938272e+00;2.631579e+00;7.000000e-02;1.000000e-02;1.900000e-01;1.019804e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/037A_16.wav10F';0.000000;3.049792e+01;2.000183e-01;2.145684e+01;3.368574e+01;3.508009e+01;1.362325e+01;1.645542e+02;0;3.143351e+01;2.588115e+01;3.069633e-01;6.301373e-01;9.285869e-02;2.910883e-01;4.549850e-01;3.621263e-01;5.125187e+00;2.891540e+00;3.928521e+00;3.284479e+00;2.256798e-02;7.366001e-01;1.111326e+00;8.388807e-01;6.539871e+00;6.049237e-01;4.272306e+00;1.393136e+00;2.216747e+01;2.767196e-01;7.319476e+02;1.317862e-01;1.174592e+03;1.451508e-01;-1.090190e+02;-8.401623e-01;1.885105e+03;1.243614e-01;-1.168182e+02;-7.194954e-01;2.662945e+03;5.970240e-02;-1.151351e+02;-7.463520e-01;-1.588977e+01;-3.040331e-01;2.070542e+01;1.672825e-01;6.119820e-02;3.102649e-01;-3.388124e-02;-4.411333e-01;-6.446700e+00;1.256890e+01;7.693046e-03;6.145088e-03;5.128205e+00;2.777778e+00;1.650000e-01;5.000000e-03;1.750000e-01;1.050000e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/037A_16.wav10F';0.000000;3.345002e+01;1.671896e-02;3.295857e+01;3.318407e+01;3.415636e+01;1.197788e+00;1.328798e+01;0;3.826714e+00;6.675117e+00;3.863253e-01;6.022006e-01;1.435816e-01;3.458556e-01;6.028026e-01;4.592210e-01;6.287878e+00;2.746733e+00;5.263235e-01;3.246878e+00;1.207813e-02;5.419718e-01;8.509966e-01;5.321013e-01;7.896122e+00;3.447479e-01;1.061438e+00;2.793385e+00;2.272756e+01;2.701928e-01;6.209039e+02;2.607910e-01;1.659373e+03;1.579848e-01;-1.294064e+02;-7.055261e-01;1.419883e+03;1.625150e-01;-1.290442e+02;-6.934869e-01;2.458243e+03;1.451516e-01;-1.346956e+02;-6.118599e-01;-7.444672e+00;-5.607545e-01;2.456337e+01;2.699043e-01;5.168404e-02;1.356813e-01;-9.306490e-03;-7.351786e-01;-2.853657e+00;1.562084e+01;1.600447e-02;1.019475e-02;5.660378e+00;2.083333e+00;1.700000e-01;0;1.400000e-01;2.000000e-02
'../Datasets/UltraSuite/core-uxtd/core/10F/038A_16.wav10F';0.000000;3.384553e+01;3.605038e-02;3.258059e+01;3.417460e+01;3.495053e+01;2.369938e+00;9.514727e+00;5.641360e-01;5.075073e+01;4.777019e+01;2.450447e-01;9.917694e-01;4.689443e-02;1.286992e-01;4.348467e-01;3.879523e-01;5.195215e+00;5.710318e+00;3.273462e+00;2.271575e+00;1.388931e-02;7.815584e-01;1.166696e+00;9.377347e-01;7.050237e+00;3.535756e-01;1.148620e+00;4.210717e+00;1.977471e+01;3.068823e-01;7.590038e+02;1.542842e-01;1.317965e+03;1.822922e-01;-1.637692e+02;-4.554792e-01;1.824396e+03;1.195260e-01;-1.659965e+02;-4.178959e-01;2.504747e+03;8.618110e-02;-1.661929e+02;-4.150174e-01;-1.099739e+01;-5.752420e-01;2.225136e+01;3.773558e-01;6.063921e-02;3.068225e-01;-2.762363e-02;-4.887988e-01;-4.652215e+00;1.180702e+01;-1.565157e-03;8.327770e-03;3.137255e+00;1.200000e+00;1.500000e-01;9.092121e-02;4.950000e-01;3.345519e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/038A_16.wav10F';0.000000;3.407022e+01;1.644868e-02;3.352978e+01;3.390454e+01;3.471008e+01;1.180302e+00;1.149649e+01;0;8.410560e+00;0;3.914818e-01;5.058542e-01;1.849768e-01;4.088897e-01;6.160043e-01;4.310275e-01;4.096971e+00;1.200942e+00;5.967833e+00;3.902091e+00;1.364295e-02;8.724021e-01;5.565500e-01;3.003483e-01;1.001315e+01;1.327901e-01;-3.464650e-01;-6.665298e+00;2.284909e+01;2.132354e-01;7.603919e+02;2.767027e-02;1.168134e+03;1.146558e-01;-9.831335e+01;-9.641986e-01;1.784322e+03;8.070756e-02;-1.058130e+02;-8.310113e-01;2.692272e+03;8.172442e-02;-1.060069e+02;-8.299450e-01;-1.580710e+01;-1.496526e-01;2.048675e+01;2.220992e-01;6.683183e-02;1.729981e-01;-3.670989e-02;-2.078434e-01;3.913077e+00;3.179946e+00;1.764553e-02;9.991686e-03;4.411765e+00;1.612903e+00;3.200000e-01;0;2.800000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/10F/039A_16.wav10F';0.000000;3.759225e+01;2.010909e-01;3.443324e+01;3.490591e+01;3.641622e+01;1.982975e+00;8.656285e+01;0;-6.219864e-01;0;2.284389e-01;1.022900e+00;4.737683e-02;7.154263e-02;4.311402e-01;3.837633e-01;1.303528e+00;1.106682e+00;2.634212e+00;1.579585e+00;1.734674e-02;9.179016e-01;1.036579e+00;7.788355e-01;8.894441e+00;4.448620e-01;3.885520e+00;1.148080e+00;3.132486e+01;3.812616e-01;7.004938e+02;1.924056e-01;1.410175e+03;1.196062e-01;-1.665271e+02;-4.433527e-01;1.574386e+03;6.553009e-02;-1.663553e+02;-4.295404e-01;2.935011e+03;8.315659e-02;-1.675673e+02;-3.869422e-01;-1.101925e+01;-1.058465e+00;2.648951e+01;5.707856e-01;6.312398e-02;4.329470e-01;-9.188528e-03;-1.520393e+00;-1.768571e+00;9.934673e+00;-8.130968e-04;1.585363e-02;2.531646e+00;1.307190e+00;1.400000e-01;1.200000e-01;4.000000e-01;3.645088e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/039A_16.wav10F';0.000000;3.287454e+01;8.095651e-02;3.329429e+01;3.349805e+01;3.410739e+01;8.130989e-01;1.415733e+02;9.411172e+01;2.624620e+01;0;2.691189e-01;3.848172e-01;2.028179e-01;2.518493e-01;3.487053e-01;1.458874e-01;3.343665e+00;1.862432e+00;3.600754e+00;1.615842e+00;3.553126e-02;1.872981e+00;9.533967e-01;9.916154e-01;1.010175e+01;2.829437e-01;1.105929e+01;3.416280e-01;3.143083e+01;1.361140e-01;6.613268e+02;1.957224e-01;1.305097e+03;1.676928e-01;-7.997190e+01;-1.065924e+00;1.769833e+03;1.221945e-01;-9.248904e+01;-8.098700e-01;2.756329e+03;6.318227e-02;-8.838123e+01;-8.807625e-01;-2.172201e+01;-3.229924e-01;2.786037e+01;2.498075e-01;4.722976e-02;3.916237e-01;-1.804359e-02;-6.078594e-01;3.497701e+00;9.719009e+00;2.001121e-02;2.419354e-02;7.407408e+00;2.083333e+00;3.100000e-01;0;1.500000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/10F/039A_16.wav10F';0.000000;3.441637e+01;3.496321e-02;3.326640e+01;3.399893e+01;3.546418e+01;2.197781e+00;2.932658e+01;0;2.154202e+01;0;3.011027e-01;5.519927e-01;1.051713e-01;3.132897e-01;4.953349e-01;3.901635e-01;1.371792e+00;1.838346e+00;3.630352e+00;2.641860e+00;3.457288e-02;7.149614e-01;1.564823e+00;7.095034e-01;7.984090e+00;5.556039e-01;-8.708131e-01;-5.916588e+00;3.034755e+01;2.135649e-01;6.385883e+02;2.005705e-01;1.502730e+03;7.674728e-02;-9.722538e+01;-9.923887e-01;1.479130e+03;8.757880e-02;-1.026262e+02;-8.620142e-01;2.598847e+03;1.366874e-01;-1.116523e+02;-7.190328e-01;-1.166129e+01;-4.330319e-01;2.919641e+01;2.600729e-01;5.156766e-02;2.344039e-01;-1.806982e-02;-7.000072e-01;4.290516e-01;1.122199e+01;1.338255e-02;7.799625e-03;3.389831e+00;3.773585e+00;1.300000e-01;9.000000e-02;1.150000e-01;7.500000e-02
'../Datasets/UltraSuite/core-uxtd/core/10F/040A_16.wav10F';0.000000;3.560823e+01;4.126106e-02;3.444817e+01;3.491843e+01;3.670909e+01;2.260921e+00;9.405565e+00;0;2.104676e+01;0;2.115419e-01;1.298854e+00;4.433164e-02;4.677232e-02;5.949988e-01;5.506672e-01;-5.731925e-02;5.552520e-01;1.806526e+00;0;1.752217e-02;1.239109e+00;8.742000e-01;7.129536e-01;1.095231e+01;1.489363e-01;4.594008e+00;2.118916e+00;2.925948e+01;2.340114e-01;7.552780e+02;1.539089e-01;1.215148e+03;1.124448e-01;-1.500154e+02;-5.680375e-01;1.895979e+03;1.230064e-01;-1.520690e+02;-5.142459e-01;2.823891e+03;1.042422e-01;-1.528952e+02;-5.004023e-01;-1.634477e+01;-3.442844e-01;2.334025e+01;3.534358e-01;6.387730e-02;3.443165e-01;-2.577412e-02;-6.000036e-01;-8.351847e+00;1.681897e+01;-1.009632e-02;1.479176e-02;7.692308e-01;8.000000e-01;3.400000e-01;0;8.900000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/10F/040A_16.wav10F';0.000000;3.383384e+01;2.205734e-01;3.328817e+01;3.371921e+01;3.425972e+01;9.715500e-01;3.030958e+02;0;2.916962e+01;2.178147e+01;3.546780e-01;5.905175e-01;1.244873e-01;3.562846e-01;5.703636e-01;4.458763e-01;5.531578e+00;2.704504e+00;3.184402e+00;3.297760e+00;2.438130e-02;1.549968e+00;8.163005e-01;8.481096e-01;7.640948e+00;5.386475e-01;-9.658632e-01;-5.965018e+00;2.430806e+01;4.055893e-01;7.168493e+02;1.536343e-01;1.294639e+03;1.602130e-01;-9.789193e+01;-9.761629e-01;1.728191e+03;1.270152e-01;-1.020882e+02;-8.614862e-01;2.726553e+03;6.173272e-02;-1.054377e+02;-8.045346e-01;-1.156000e+01;-1.006080e+00;2.155542e+01;7.079098e-01;5.365098e-02;3.378172e-01;-2.755596e-02;-6.203634e-01;-2.900250e+00;7.989881e+00;1.872344e-02;-1.160934e-03;3.553300e+00;2.604167e+00;1.960000e-01;8.777242e-02;1.383333e-01;1.831590e-01
'../Datasets/UltraSuite/core-uxtd/core/10F/041A_16.wav10F';0.000000;5.727486e+01;2.644351e-04;5.726266e+01;5.727397e+01;5.728672e+01;2.406311e-02;1.019001e-02;0;0;0;1.209174e-01;1.349324e+00;4.414482e-02;4.549079e-02;7.681520e-02;3.267038e-02;3.508656e+00;2.919512e+00;1.506681e-01;3.409666e+00;3.646047e-02;4.064938e-02;2.909297e+00;1.941844e-01;-1.640472e+00;-7.005892e-02;-1.253682e+01;-7.366466e-02;-3.506816e+01;-1.720243e-02;9.637056e+02;1.400119e-01;9.270861e+02;7.617517e-02;-201;0;1.655245e+03;3.551155e-02;-1.948948e+02;-1.428502e-01;2.672399e+03;2.103604e-02;-1.910020e+02;-2.163214e-01;1.983937e+01;5.570958e-02;-2.069296e+01;-1.271116e-01;2.847020e-02;3.539855e-01;9.427371e-03;1.898812e-01;-7.228025e+00;1.536312e+01;-1.701583e-02;1.723807e-02;1.980198e+00;1.075269e+00;3.000000e-02;0;8.600000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/10F/041A_16.wav10F';0.000000;3.606483e+01;2.721526e-02;3.505214e+01;3.599484e+01;3.682527e+01;1.773129e+00;-1.313899e+01;0;3.354301e+01;0;2.973851e-01;7.053348e-01;7.545794e-02;2.641171e-01;4.968743e-01;4.214163e-01;3.395044e+00;1.887676e+00;1.197250e+00;1.695708e+00;2.068529e-02;7.638217e-01;1.095311e+00;9.273776e-01;1.065145e+01;1.744308e-01;1.160398e+01;1.194982e-01;2.704363e+01;1.711159e-01;8.419285e+02;7.373089e-02;1.147085e+03;6.278661e-02;-1.497693e+02;-5.290896e-01;2.156009e+03;7.537508e-02;-1.537242e+02;-4.741569e-01;2.835159e+03;4.976520e-02;-1.514446e+02;-5.040810e-01;-1.933238e+01;-2.883461e-01;2.443912e+01;2.654307e-01;7.710637e-02;3.371539e-01;-2.971967e-02;-5.826916e-01;-3.016160e+00;8.387887e+00;2.019106e-02;3.012636e-03;3.797468e+00;1.351351e+00;2.000000e-01;0;2.550000e-01;1.500000e-02
'../Datasets/UltraSuite/core-uxtd/core/10F/041A_16.wav10F';0.000000;3.190495e+01;1.473003e-01;2.793611e+01;3.359476e+01;3.539156e+01;7.455456e+00;1.674484e+02;0;4.286024e+01;0;4.274388e-01;5.735295e-01;2.027624e-01;3.565367e-01;6.805791e-01;4.778166e-01;2.749456e+00;1.798901e+00;5.281826e+00;3.384567e+00;4.222260e-02;1.486449e+00;6.938088e-01;7.984740e-01;8.276295e+00;2.829626e-01;2.683657e+00;2.575877e+00;2.794180e+01;2.752283e-01;6.929196e+02;2.578120e-01;1.414562e+03;1.033083e-01;-5.068354e+01;-1.775086e+00;1.611397e+03;9.763046e-02;-6.068699e+01;-1.341381e+00;2.620594e+03;6.893355e-02;-7.068349e+01;-1.068915e+00;-1.184993e+01;-6.811814e-01;2.840963e+01;2.623862e-01;5.095035e-02;3.539481e-01;-5.145030e-03;-2.661781e+00;-3.403102e+00;1.288462e+01;1.598093e-02;5.159553e-03;3.125000e+00;1.724138e+00;4.200000e-01;0;1.400000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/10F/041A_16.wav10F';0.000000;3.163022e+01;1.573062e-01;3.254094e+01;3.321624e+01;3.402530e+01;1.484364e+00;5.331624e+02;0;8.561905e+01;0;3.790219e-01;4.982229e-01;2.261134e-01;3.622967e-01;5.295462e-01;3.034328e-01;2.621795e+00;1.746178e+00;5.482027e+00;2.678576e+00;2.248594e-02;1.015070e+00;1.307841e+00;8.793501e-01;7.747252e+00;4.016812e-01;-1.956828e+00;-4.192439e-01;1.885690e+01;2.053941e-01;8.012287e+02;3.295305e-02;1.172392e+03;8.908769e-02;-1.201115e+02;-7.551246e-01;1.869299e+03;3.723153e-02;-1.285667e+02;-6.295158e-01;2.713792e+03;4.185641e-02;-1.287168e+02;-6.290073e-01;-1.476777e+01;-1.963333e-01;1.871657e+01;1.889272e-01;5.334364e-02;1.933185e-01;-4.252179e-02;-1.681978e-01;-3.578803e+00;9.583755e+00;1.861589e-02;-2.616426e-03;5.084746e+00;5.660378e+00;6.000000e-02;5.656854e-02;9.666667e-02;4.642796e-02
'../Datasets/UltraSuite/core-uxtd/core/10F/042A_16.wav10F';0.000000;0;0;0;0;0;0;0;0;0;0;5.017890e-02;1.637263e-01;4.494216e-02;4.888682e-02;5.249285e-02;7.550690e-03;1.551476e-01;5.218569e-02;1.424164e-01;4.350527e-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;-201;0;0;0;-201;0;0;0;0;0;0;0;0;0;-9.154468e+00;1.789673e+01;-1.067946e-02;1.211129e-02;3.731344e+00;0;0;0;1.280000e+00;0
'../Datasets/UltraSuite/core-uxtd/core/10F/042A_16.wav10F';0.000000;3.606086e+01;1.133712e-01;3.528174e+01;3.785718e+01;3.845303e+01;3.171288e+00;7.883932e+01;7.749624e+01;1.257010e+02;5.156803e+01;2.066564e-01;5.884247e-01;1.077555e-01;1.855589e-01;2.807119e-01;1.729565e-01;2.917886e+00;2.015460e+00;6.058312e-01;1.207773e+00;3.418547e-02;8.083016e-01;1.902410e+00;5.433250e-01;7.156073e+00;4.482699e-01;2.250452e+00;3.503543e+00;2.765300e+01;2.082162e-01;6.925326e+02;1.450257e-01;1.447234e+03;9.424171e-02;-1.353534e+02;-6.556577e-01;1.683558e+03;5.586930e-02;-1.406418e+02;-5.792677e-01;2.632817e+03;3.114067e-02;-1.431171e+02;-5.455273e-01;-1.254352e+01;-4.340506e-01;2.100886e+01;3.259504e-01;5.000426e-02;4.817873e-01;-2.222446e-02;-7.186061e-01;-3.895218e+00;1.100824e+01;2.259040e-02;2.823703e-04;4.651163e+00;3.750000e+00;7.666666e-02;3.091206e-02;1.700000e-01;1.042433e-01
